"uuid","created_at","last_updated","title","description","translation_status","native_name","native_about","address","geolocation","main_photo_url","availability_type","inventory_supplier","duration","rating","number_of_reviews","is_free","price","order_webpage","hotel_pickup","is_active","is_itinerary_resource","is_curated","is_accessible","categories_list","external_id","external_city_name","additional_info_id","city_id","native_language","similarity_group_id","currency","is_city_processed","is_relevant_for_adult","is_relevant_for_child","is_relevant_for_infant"
"5fa9cd96-7e08-41da-9928-66d1236f7dc4",2022-03-24 17:29:08.971 +0200,2022-03-24 15:21:06.814 +0200,Markus Barth - Ich bin raus,,,,,"ufaFabrik, Viktoriastraße 10 - 18, BERLIN, DE, 12105",,https://www.eventim.de/obj/mam/germany/44/d2/markus-barth---ich-bin-raus-tickets_83318_782244_222x222.jpg,,Eventim,"02:00:00",,0,false,24.10,https://www.eventim.de/noapp/event/14536877/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","14536877",BERLIN,,19912,,,,false,,,
"654efc57-48a4-4ee8-ae7f-481c17fe9e33",2022-03-24 17:29:05.003 +0200,2022-03-24 15:21:06.814 +0200,Joep Beving,"Joep Beving begann seine Karriere Anfang der 2000er Jahre als Musiker im Bereich elektronische Musik, New Jazz, Funk und HipHop. Danach arbeitete er lange Zeit hinter den Kulissen der Musikindustrie, bevor er 2015 mit reiner Klaviermusik zurückkehrte. Seine Stücke wurden als Streams millionenfach geklickt und machten sein erstes Soloalbum ""Solipsism"" zu einem Überraschungserfolg der aktuellen klassischen Musik, zu der auch Komponisten wie Max Richter und Nils Frahm zählen.
<br><br>
Der niederländische Pianist will den Menschen die Angst vor der Gegenwart nehmen. Beim ""Burning Man""-Musikfestival Festival 2018 etwa nahm Joep Beving mit seiner Musik das Publikum mit auf eine musikalische Reise durch die Wüste. Eine Musik, die man durchaus als notenökonomisch bezeichnen kann, steigt auf. Kreist um sich selbst, dreht melancholisch zarten melodischen Zierrat ins Dunkel. <br><br>

Nach den erfolgreichen Vorgängeralben ""Solipsism"" und ""Prehension"" schließt Joep Beving mit dem jüngsten Album ""Henosis"" seine aktuelle Trilogie ab. Das Wort ""Henosis"" kommt aus dem Griechischen und bedeutet ""Versöhnung"" oder ""Vereinigung"". Ein Begriff, der wie gemacht ist für die kontemplativen Pianokompositionen des Meisters.",,,,"Kammermusiksaal Philharmonie, Herbert-von-Karajan-Straße 1, BERLIN, DE, 10785",,https://www.eventim.de/obj/mam/germany/22/85/joep-beving-tickets_92481_863047_222x222.jpg,,Eventim,"02:00:00",,0,false,33.30,https://www.eventim.de/noapp/event/14789197/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14789197",BERLIN,,19912,,,,false,,,
"6ce41b0a-8e56-4298-abc9-69f22b44a065",2022-03-24 17:28:49.299 +0200,2022-03-24 15:21:06.814 +0200,Volbeat - Servant Of The Road World Tour,"Die mehrfach mit Platin ausgezeichnete dänische Band Volbeat bestätigt ihre Rückkehr auf die Konzertbühnen in Deutschland. Im Rahmen der „Servant of the Road“-Welttournee spielen Volbeat zwei Konzerte: am 2. Juni in Hannover/Expo Plaza und am 14. Juni in Berlin/Wuhlheide.<br><br>Damit werden Volbeat ihre ersten eigenen Konzerte außerhalb von Festival-Shows spielen, seit der ausverkauften Welttournee „Rewind, Replay, Rebound“ 2019, die auf dem im letzten Jahr erschienenen Live-Album Rewind, Replay, Rebound: Live in Deutschland dokumentiert wurde.<br><br>Letzte Woche veröffentlichte die Band ihr neues Musikvideo zum Song „Shotgun Blues“ aus ihrem kommenden achten Studioalbum „Servant Of The Mind“ (Vertigo Records, 3. Dezember).<br><br>Die Band veröffentlichte vor kurzem außerdem „Becoming“, die vierte Single aus dem Album „Servant Of The Mind“. Vor diesem Song wurden „Shotgun Blues“ und der Sommer-Doppelpunch im vergangenen Juni mit den Singles „Wait A Minute My Girl“ und „Dagen Før (feat. Stine Bramsen)“ veröffentlicht. „Wait A Minute My Girl“ wurde die neunte Nummer-1-Single der Band in den US Billboard Mainstream Rock Charts.<br><br>Für „Servant of the Mind“ hat die Band, bestehend aus Michael Poulsen (Gitarre/Gesang), Jon Larsen (Schlagzeug), Rob Caggiano (Gitarre) und Kaspar Boye Larsen (Bass), ihren charakteristischen Heavy Metal-, Psychobilly- und Punk ‚n‘ Roll-Sound weiterentwickelt und gleichzeitig Poulsens ausgeprägte Songwriting- und Storytelling Fähigkeiten in den Mittelpunkt gerückt. Das neue Album wird als Standard-CD, Deluxe-2LP-Vinyl (in verschiedenen limitierten Ausgaben, alle Infos unten) und als digitale Deluxe-Edition erhältlich sein. Das Album kann hier vorbestellt werden.<br><br>„Ich habe das ganze Album in drei Monaten geschrieben“, erinnert sich Poulsen. „Ich war daheim in einer guten Verfassung und Stimmung, was mich im Rahmen der Arbeit an diesem Album zu guten Ideen inspirierte ... Es gibt darin viele Merkmale, die für Volbeat charakteristisch sind. Besinnt man sich auf das erste Album und vergleicht es mit dem, wo wir jetzt sind, kann man hören, wie die Band ihren Stil weiterentwickelt, ihren charakteristischen Sound jedoch beibehalten hat.“<br><br>Andere Songs auf dem Album erzählen komplexe und faszinierende Geschichten. „The Sacred Stones“ erzählt die Geschichte „eines irdischen Wesens, das sich der dunklen Seite verschrieben hat. Es verfolgt eine Mission und spricht mit dunklen Mächten und gefallenen Engeln.“ Derweil befasst sich „The Devil Rages On“ mit dem Gedanken, dass der Teufel menschliche Gestalt annimmt. Der Opener des Albums „Temple of Ekur“ kehrt zu den alten Themen zurück, die in früheren Songs wie „The Gates of Babylon“ verarbeitet wurden, während der epische abschließende Song des Albums „Lasse‘s Birgita“ die Geschichte der ersten Hexenverbrennungen in Schweden im Jahr 1471 behandelt.<br><br>Volbeat können auf eine zwei Jahrzehnte währende Karriere zurückblicken, in der sie die Bühnen mit Genre-Legenden wie Black Sabbath, Metallica, Motörhead, Slipknot, Megadeth, Anthrax und anderen geteilt haben. Im Laufe ihrer Karriere hat die Band insgesamt fast drei Milliarden Streaming-Aufrufe verzeichnet. Darüber hinaus erhielt die Band eine Grammy-Nominierung für die beste Metal Performance für „Room 24 (feat. King Diamond)“ aus dem gefeierten (und mit Gold ausgezeichneten) 2014er Album „Outlaw Gentlemen & Shady Ladies“, und gewann mehrere Danish Music Awards, die höchsten Musikpreise in Dänemark. Die Band gehört jedoch nicht zu denen, die sich auf ihren Lorbeeren ausruhen wollen. Ihr neues Album „Servant of the Mind“, das während des durch die COVID-19-Pandemie bedingten Lockdowns und der Quarantäne geschrieben und aufgenommen wurde, ist dementsprechend zwar introspektiv, aber eine nicht weniger raue und treibende Kraft als ihre früheren Werke.<br><br>Seit ihrer Gründung im Jahr 2001 sind Volbeat von den Clubs in Kopenhagen zu den Headlinern auf der ganzen Welt aufgestiegen. Unter anderem traten sie im berühmten Telia Parken Stadion in Dänemark als einzige einheimische Künstler, die dieses Stadion jemals ausverkauften, auf. Sieben rekordverdächtige Alben und mehrere Nummer-1-Songs später (einschließlich bis dato neun Nummer-1-Songs in den US Mainstream Rock Charts, mehr als jede andere Band außerhalb Nordamerikas), kann die Band mehrere Platin-Auszeichnungen, Preise und Auszeichnungen auf der ganzen Welt vorweisen. Ihr letztes Album „Rewind, Replay, Rebound“ wurde am 2. August 2019 veröffentlicht. Daraus wurden die Hit-Singles „Last Day Under The Sun“, „Die To Live (feat. Neil Fallon)“ und „Leviathan“ ausgekoppelt. Kürzlich haben sie eine Coverversion von „Don’t Tread on Me“ zu The Metallica Blacklist beigesteuert. Alle Erlöse aus dem Track kommen der All Within My Hands Foundation und dem Børne Cancer Fonden in Dänemark zugute.",,,,"Parkbühne Wuhlheide, Straße zum FEZ 4, BERLIN, DE, 12459",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/volbeat-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,89.75,https://www.eventim.de/noapp/event/14498454/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14498454",BERLIN,,19912,,,,false,,,
"866872ea-6cda-49f9-805f-ac472d0e44da",2022-03-24 17:29:05.006 +0200,2022-03-24 15:21:06.814 +0200,Audio88 & Yassin - Reunion Tour 2023,,,,,"Columbiahalle, Columbiadamm 13-21, BERLIN, DE, 10965",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,37.75,https://www.eventim.de/noapp/event/14896540/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14896540",BERLIN,,19912,,,,false,,,
"934769ba-d5f3-4950-a3de-ff8b27ab3d09",2022-03-24 17:28:49.292 +0200,2022-03-24 15:21:06.814 +0200,Jade MacRae,"<b>Jade MacRae</b> (Australien) ist eine Blues- und Soul-Sängerin, deren Songs den Sound von Etta James, Ray Charles, Sam Cooke, Big Maybelle und Dinah Washington ins 21. Jahrhundert transportieren. <br><br>Mit „Up above your Head“ bringt sie 2020 neben ihren zahlreichen Kollaborationen mit internationalen Musikern bereits ihr drittes Solo-Album heraus. <br><br>Sie steht nicht nur den Hauptteil des Jahres mit Joe Bonamassa auf der Bühne, sondern fand im Laufe ihrer Karriere auch noch Zeit, mit Größen wie Ray Charles, James Brown, Dave Stewart (Eurhythmics), John Legend und Jimmy Barnes zusammenzuarbeiten. <br><br>Ihre mal mitreißenden, mal emotionalen Songs leben von ihrer ausdrucksstarken Soul-Stimme, ihrem originellen Songwriting und dem Groove ihrer Band, die musikalisch unüberhörbar im Soul und R´n´B der 60er und 70er Jahre verwurzelt ist.",,,,"Quasimodo, Kantstr. 12a, BERLIN, DE, 10623",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/jade-macrae-tickets-2020-222x222.jpg,,Eventim,"02:00:00",,0,false,26.00,https://www.eventim.de/noapp/event/14851775/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14851775",BERLIN,,19912,,,,false,,,
a07a098c-b5c1-4d4e-bfbd-2f6679649377,2022-03-24 17:28:46.039 +0200,2022-03-24 15:21:06.814 +0200,The Firebirds Burlesque Show,"FIREBIRDS BURLESQUE SHOW!<br>
Willkommen auf einer Zeitreise der exquisiten Art! <br><br>
Auch 2022 geht die Firebirds Burlesque Show wieder auf Tour! In der nunmehr siebten Staffel verbinden erneut ausgesuchte Künstlerinnen aus verschiedenen Ländern Sinnlichkeit mit Anspruch und artistischen Höchstleistungen. <br>
Wir präsentieren Miss Exotic World ""Frankie Fictitious"" aus den USA, die Königin des Burlesque ""Eve La Plume"" aus Italien und die sinnliche ""Rita Lynch"" ebenfalls aus Italien. Verstärkt werden die Burlesquedamen durch die artistischen Höchstleistungen von ""Natalie Rae Briggs"" aus den USA und unserer männlichen
Verstärkung ""Nikita Boutorine"" aus Deutschland. Diese wahrhaft reizenden, sündigen Damen und ein Herr treffen auf Deutschlands heißeste Rock’n’Roll
Formation ""The Firebirds"". Zusammen mit der international erfahrenen und
charismatischen Sängerin ""Alice Francis"" bieten sie musikalisch zeitlos gutes
Entertainment aus Klassikern der 50s & 60s, charmanten A-Cappella-Einlagen und jazzigen Momenten. <br><br>

Für Abwechslung ist also gesorgt. Außer beim Niveau, welches selbstverständlich stets erstklassig sein wird! Oder in anderen Worten: Die Firebirds Burlesque Show führt auch im Jahr 2022 fort, was in der Vergangenheit nicht nur mit großer Begeisterung aufgenommen wurde, sondern das Event in über 150 Aufführungen zum größten und erfolgreichsten seiner Art in Deutschland gemacht hat! <br><br>",,,,"Wintergarten Varieté Berlin, Potsdamer Strasse 96, BERLIN, DE, 10785",,https://www.eventim.de/obj/mam/germany/de/a3/firebirds-burlesque-show-tickets_55222_532737_222x222.jpg,,Eventim,"02:00:00",,0,false,35.20,https://www.eventim.de/noapp/event/14945698/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","14945698",BERLIN,,19912,,,,false,,,
a56f2c8c-3a4f-41a7-8056-3b640e334d82,2022-03-24 17:28:50.526 +0200,2022-03-24 15:21:06.814 +0200,Minor Majority,"Minor Majority kommen mit ihrem Album “Napkin Poetry“ auf Deutschlandtournee!<br><br>
Mit sechs Alben und Songs wie ""Dancing in the Backyard"", ""Come Back To Me"" und nicht zuletzt ""Supergirl"", waren Minor Majority eine der einflussreichsten norwegischen Bands Anfang der 2000er Jahre. Ihre Alben wurden in den meisten europäischen Märkten veröffentlicht und waren vor allem in Deutschland und Frankreich erfolgreich, wo die Band auch ausgiebig tourte. Seit 2010 hat sich Minor Majority, mit Ausnahme eines jährlich ausverkauften Konzertes in Oslo, unauffällig verhalten. 2019 markiert das 20-jährige Jubiläum, welches mit der Veröffentlichung eines brandneuen Albums namens ""Napkin Poetry"" gefeiert wird - 10 Jahre nach ""Either Way I Think You Know"".<br> Der Titel des neuen Albums, übersetzt in etwa ""Servietten-Poesie"", suggeriert sowohl etwas Leichtes als auch Schweres - etwas Intuitives wie auch Nachdenkliches und Anspruchsvolles. <br><br>
Die 12 Songs wurden größtenteils im April 2018 live im Ocean Sound Studio aufgenommen. Mit zwei Ausnahmen wurden die Songs alleine von Pål Angelskår komponiert, während die Texte in Kooperation mit Sjur Lyseid entstanden. <br><br>
""Napkin Poetry"" besteht zum großen Teil aus eingängigen Popsongs, die der Band in der Mitte der 2000er so viel Radio-Airplay bescherte. Doch auch langsame, einfühlsame und große Rock-Stücke à la Spain oder Tindersticks in ihren melodiösesten Momenten finden sich unter den zwölf Titeln. <br> Die Band nennt als wichtige Inspirationen Bands wie The Cardigans, The Jayhawks, Elliott Smith und Neil Young's Crazy Horse. Die Produktion von Roar Nilsen ist offen und warm und fängt den Kern der Band noch deutlicher ein als es frühere Veröffentlichungen vermögen. <br><br>
Auf das Debüt ""Walking Home From Nicole's"" von 2001 folgten sechs gelobte Alben, die zusammen mehr als 180,000 Tonträger verkauften, allein in Norwegen! 2006 wurde die Band für ""Reasons to Hang Around"" als ""best pop group"" mit dem Spellemann-prisen geehrt, dem sogenannten norwegischen Grammy. Minor Majority spielten bisher über 500 Konzerte in ganz Europa. <br><br>",,,,"Privatclub, Skalitzer Str. 85-86, BERLIN, DE, 10997",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/minor-majority-tickets-2020-222x222.jpg,,Eventim,"02:00:00",,0,false,21.42,https://www.eventim.de/noapp/event/12801668/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","12801668",BERLIN,,19912,,,,false,,,
ae58d235-7a3f-4cbe-85fe-a8ab98f0ef8f,2022-03-24 17:28:40.284 +0200,2022-03-24 15:21:06.814 +0200,Zola Blood,"<b>Synthies aus der Traumwelt <br>
Erlebt die Elektroband im Februar 2021 live</b><br><br>


Nach der Veröffentlichung der Singles „Two Hearts“ und „Silver Soul“ kündigte das Londoner Quartett nun vier Konzerte in Deutschland an und lässt Fans auf ein neues Album hoffen. Erlebt die Elektro-Band mit ihrem träumerischen Sound am 9. Februar im Helios 37 in Köln, 10. Februar im Häkken in Hamburg, 11. Februar im Berliner Frannz und am 19. Februar im Folks! Club München. <br><br>

Alles begann auf einer Erstsemesterparty in Sheffield, wo sich Ed und Matt kennenlernen und entschließen, gemeinsam zu jammen. Die Geburtsstunde von Zola Blood. Die zwei Musiker ziehen nach London, treffen dort auf Sam und Paul. Ihr Sound bewegt sich weg von rockigen Gitarrenriffs, dafür halten Synthesizer und elektronische Klänge Einzug. <br><br>

2014 erscheint mit „Meridian“ ihre erste EP mit vier Songs, die für Aufmerksamkeit bei Liebhabern der elektronischen Musik sorgt. Diesem Release hört man an, wohin die Reise geht - gut arrangierte Beats, markante Synthies und eine einzigartig klare Stimme lassen Zola Blood aus der Masse der Indie-Elektro-Bands herausstechen. <br><br>

In den folgenden Jahren bringt das Quartett regelmäßig Singles wie „Heartbeat“ und „Islands“ (beide 2016) sowie „Good Love“ oder „Nothing“ (beide 2017) auf den Markt, bevor sich Fans auf den ersten Longplayer freuen können. <br><br>

Da Zola Blood eine ganz klare Vorstellung von ihrem Album haben und sich von Niemandem hineinreden lassen wollen, finanzieren sie „Infinite Games“ (2017) erfolgreich über eine Crowdfunding-Aktion. Fast minimalistisch tragen die zehn Songs voller Melancholie, Ruhe und Unaufdringlichkeit den Hörer mit ihrem organischen Synthie-Sounds in eine träumerische Parallelwelt. Die Stimme Matt Guests drängt sich dabei nicht in den Vordergrund, ist aber für die Klangwelt von Zola Blood essentiell und sorgt für einen unverkennbaren Sound. <br><br>

2018 waren Zola Blood schon einmal als Support von Rüfüs Du Sol in Deutschland unterwegs. Wer damals nicht die Gelegenheit hatte, die Londoner live zu sehen oder einfach auf gut gemachten Elektro-Sound steht, kann die Band im Februar 2021 in Deutschland live erleben.",,,,"FRANNZ Club, Schönhauser Allee 36, BERLIN, DE, 10435",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/zola-blood-tickets-2020-aktuell.jpg,,Eventim,"02:00:00",,0,false,21.40,https://www.eventim.de/noapp/event/12979847/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","12979847",BERLIN,,19912,,,,false,,,
b36d7288-37d6-4366-acb3-a0b8198454f0,2022-03-24 17:29:02.117 +0200,2022-03-24 15:21:06.814 +0200,ok.danke.tschüss,"ok.danke.tschüss zeigen mit einem freundlichen Lächeln und erhobenem Mittelfinger auf alles, was in der Welt schief läuft. Die deutschen Texte sind mit einer gewaltigen Portion Wortwitz gepfeﬀert und behandeln in der Tiefe ernste Themen. In Kombination mit den eingängigen Synthesizer- und Basslines schließen sie die Lücke, die WIR SIND HELDEN einst hinterließen und reihen sich mit einer weiblichen Stimme neben BILDERBUCH und VON WEGEN LISBETH in die deutschsprachige Musiklandschaft ein.
<br>„Ich will doch nur das, wonach meine Nachbarin immer schreit. Nimm mich, Ernst!“
ok.danke.tschüss haben keine Angst vor Klamauk. Dem Genre von ok.danke.tschüss hat man schon viele Namen gegeben „Einhorn-Rock“, „Synthie-Pop“ und „was-zur-hölle-soll-das-denn- sein?“ Nichts hat sie geschockt. Mit abgefahrenen Synthie-Sounds, schrillen Outfits und schrägen  Dancemoves leiten sie die „Neue neue neue neue deutsche Welle“ ein. Vielleicht sind sie die höflichste Rebellion der Welt.",,,,"Privatclub, Skalitzer Str. 85-86, BERLIN, DE, 10997",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2022/ok-danke-tschuess-tickets-2022-222x222.jpg,,Eventim,"02:00:00",,0,false,15.50,https://www.eventim.de/noapp/event/12862113/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","12862113",BERLIN,,19912,,,,false,,,
cdfef340-8734-49c2-91a6-10ddba7e18d1,2022-03-24 17:28:51.603 +0200,2022-03-24 15:21:06.814 +0200,"45 Jahre Engerling - Das Jubiläumskonzert",,,,,"Kesselhaus in der Kulturbrauerei, Knaackstraße 97 / U2 Eberswalder Straße, BERLIN, DE, 10435",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,34.55,https://www.eventim.de/noapp/event/12800333/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","12800333",BERLIN,,19912,,,,false,,,
d5a00f61-07ec-4299-9fa4-6269f7aa9ff7,2022-03-24 17:28:49.300 +0200,2022-03-24 15:21:06.814 +0200,"Ilka Bessin - Blöde Fragen, blöde Antworten","<b>ILKA BESSIN<br>Blöde Fragen – Blöde Antworten<br>Ilka Bessin-Tour jetzt im Herbst 2022</b><br><br>Aufgrund der weiterhin bestehenden Verbote und Beschränkungen muss die Ilka Bessin-Tour erneut verlegt werden. Ilkas Rückkehr auf die Comedy-Bühne mit neuem Programm verschiebt sich nunmehr vom Frühjahr in den Herbst 2022. Erleben Sie Ilka Bessin dann noch näher, noch privater – und gänzlich ungeschminkt. Freuen Sie sich auf blöde Fragen, blöde Antworten und den Humor sowie die direkte Art, die Ilka Bessin nie verloren hat.<br><br>Ilka Bessin berichtet über Seltsamkeiten im Alltag, missglückte Sexpraktiken, Schrulligkeit im Alter und vieles mehr. Ilka gibt Antworten auf „Wie bleibt man auch mit fast Fünfzig eine echte Raubkatze im Bett?“, „Wie gehst du humorvoll mit dem Lebens-Chaos um?“ oder „Wie bringst du würdevoll eine Stuhlprobe zur Post?“. All das, was Ilka Bessin bisher auf der Bühne nicht besprechen konnte, bringt sie im Herbst 2022 direkt und ungeschönt zur Sprache.<br><br>Blöde Fragen – Blöde Antworten. Das neue Programm von Ilka Bessin – brüllend komisch und glatte 30 Jury-Punkte.<br><br>Wer hier dabei ist, wird am Ende der Show wissen, wer Ilka Bessin ist und keine blöden Fragen, keine blöden Antworten mehr haben.",,,,"Columbiahalle, Columbiadamm 13-21, BERLIN, DE, 10965",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/ilka-bessin-tickets-2020.jpg,,Eventim,"02:00:00",,0,false,36.40,https://www.eventim.de/noapp/event/12805477/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","12805477",BERLIN,,19912,,,,false,,,
d8372fdb-b1a2-42c8-b3de-fa283b36802c,2022-03-24 17:29:05.002 +0200,2022-03-24 15:21:06.814 +0200,Saint Asonia - Live 2022,"Supergroup aus Three Days Grace und Staind in Deutschland! <br>
Aus Zeit folgt Wachstum: In fünf Jahren können Bands zusammenwachsen, ihre Visionen festigen und eine gemeinsame Haltung entwickeln. So geschehen bei Saint Asonia, die sich und ihren Hard Rock seit ihrer Entstehung im Jahr 2015 stetig weiterentwickelt und sich im Oktober 2019 mit ihrem bislang ambitioniertesten Projekt ›Flawed Design‹ erfolgreich zurückgemeldet haben. Begründet wurde Saint Asonia vom Sänger der Alternative-Helden von Three Days Grace, Adam Gontier (Gesang, Gitarre) sowie vom Lead-Gitarristen von Staind, Mike Mushok.<br><br>
Ihr selbstbetiteltes Debütalbum wurde 2015 zum Riesenerfolg bei Fans und Kritiker*innen. Das renommierte US-Magazin Loudwire kürte sie bei den Loudwire Music Awards zum ›Best New Artist‹, auch ihre Streamingzahlen schnellten mit über 50 Millionen Aufrufe in die Höhe. Hits wie ›Better Place‹ und ›Let Me Live My Life‹ zählen alleine bereits über 10 Millionen Klicks auf Spotify. Ihr spektakuläres Debüt feierten Saint Asonia mit einem Überraschungsauftritt beim Rock on The Range 2015, anschließend folgten Tourneen mit u.a. Alter Bridge, Seether, Mötley Crue, Disturbed und Breaking Benjamin.",,,,"Columbia Theater, Columbiadamm 9-11, BERLIN, DE, 10965",,https://www.eventim.de/obj/mam/germany/b7/24/saint-asonia-tickets_54268_525905_222x222.jpg,,Eventim,"02:00:00",,0,false,32.35,https://www.eventim.de/noapp/event/13361709/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","13361709",BERLIN,,19912,,,,false,,,
fa9a33a5-54f1-4c0b-baad-4a92bc3e1420,2022-03-24 17:28:52.742 +0200,2022-03-24 15:21:06.814 +0200,Christopher,"Nach seiner erfolgreichen Europatournee in 2020 in dessen Rahmen Christopher fünfmal in Deutschland auftrat, kündigt der begnadete Sänger nun eine exklusive Deutschlandtournee für April nächsten Jahres an. Erst kürzlich veröffentlichte der Däne seine neue Single „Leap Of Faith”. Der Song handelt von all den Entscheidungen, die wir im Leben treffen müssen, und wie wir am Ende mit ihnen umgehen. Es ist Christophers zweite Single in diesem Jahr und folgt auf „Ghost“, die im Januar erschien und sich für mehrere Wochen auf #1 der dänischen Airplay Charts hielt. Auch hierzulande stellte der Künstler seine neue Single bereits vor. Er war u.a. im ZDR Morgenmagazin zu Gast, wo er eine akustische Version des Songs präsentierte. Zudem stellte er sich auf YouTube den Fitness-Challenges von Pamela Reif, mit der er verschiedene Workouts passend zu seinen Songs durchführte. <br><br><b>Christopher über „Leap of Faith“:</b> „Leap Of Faith“ ist ein Song, den ich schreiben musste. Es ist der Song, in dem ich mich hauptsächlich dazu ermutige, Risiken einzugehen und Veränderungen in meinem Leben herbeizuführen. Es ist der ultimative Fortschrittssong und ein Song über all die Entscheidungen, die du in deinem Leben treffen musst und die große Verantwortung, die sich in dich hineinschleicht, je älter du wirst. <br><br>Eins ist klar, auf seiner Deutschlandtour im nächsten Jahr wird Christopher einige neue Songs im Gepäck haben, die er mit seiner Band live präsentieren wird.",,,,"Maschinenhaus in der Kulturbrauerei, Knaackstraße 97 / U2 Eberswalder Straße, BERLIN, DE, 10435",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/christopher-tickets-2020.jpg,,Eventim,"02:00:00",,0,false,26.00,https://www.eventim.de/noapp/event/14567177/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14567177",BERLIN,,19912,,,,false,,,
fbe89406-89d8-4a9a-8589-464dd0619579,2022-03-24 17:30:23.979 +0200,2022-03-24 15:21:06.814 +0200,Ein Volksfeind,,,,,"Schaubühne Saal A, Kurfürstendamm 153, BERLIN, DE, 10709",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2011/schaubuehne-berlin-tickets.jpg,,Eventim,"02:00:00",,0,false,9.70,https://www.eventim.de/noapp/event/14945951/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","14945951",BERLIN,,19912,,,,false,,,
